sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,CV_Fold_Spatial,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat
S5053,-0.004982699,-0.1417301,0.06299116,-0.11374087,-0.09842368,-0.075355634,-0.09842368,0.37425604,0.13016532,-0.029773165,0.27613994,-0.03844675,0.06698962,-0.06698962,-0.06299116,-0.05173395,-0.022206843,-0.012056901,0.14769705,-0.153787,0.14769705,-0.153787,0.027128028,-0.08882737,0.153787,0.19291042,-0.13016532,0.10851211,0.17279507,-0.044844292,0.17279507,0.035432525,0.08882737,0.1417301,-0.055363324,0.08882737,0.02460592,-0.075355634,0.035432525,0.017777778,-0.2364629,-0.14769705,-0.059115727,0.1417301,-0.08882737,0.11909266,0.0030142253,-0.13016532,0.12456747,-0.029773165,0.075355634,-0.09842368,-0.103406385,-0.0039369473,0.153787,0.21413302,0.16633603,0.09356401,-0.16633603,-0.048227604,-0.14769705,0.13588619,0.16633603,0.08421376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,6,2.708050201,2,3,92.74583435|55.91249847,3,92.74583435,55.91249847
S5833,-0.17279507,-0.153787,-0.08882737,-0.044844292,0.153787,-0.14769705,0.17937717,0.06299116,0.041584007,0.017777778,-0.16,-0.075355634,-0.13588619,0.103406385,-0.10851211,0.24415225,-0.059115727,0.10851211,0.12456747,0.01574779,-0.035432525,-0.027128028,0.059115727,0.09842368,0.1417301,-0.18608227,-0.029773165,-0.24415225,0.11374087,-0.05173395,-0.09842368,-0.055363324,0.10851211,0.13016532,-0.11374087,0.16,-0.13588619,0.08882737,-0.19986159,0.2069358,0.16633603,0.29287198,-0.09356401,0.004982699,-0.041584007,-0.21413302,0.013840831,0.02460592,0.11374087,-0.2069358,-0.06698962,0.022206843,0.05173395,0.0005536332,0.1417301,0.11909266,-0.18608227,-0.055363324,-0.12456747,0.11909266,0.013840831,-0.08421376,-0.10851211,-0.02460592,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,4,3.615367483,3,7,9.462499619|48.46250153,7,9.462499619,48.46250153
S2409,0.14769705,0.048227604,0.09356401,0.02460592,0.035432525,-0.06299116,-0.27613994,0.16,0.09356401,0.17937717,-0.09356401,0.1417301,-0.30142254,0.01574779,-0.12456747,-0.027128028,-0.055363324,0.14769705,0.07972319,-0.22889657,-0.08421376,0.14769705,0.05173395,-0.14769705,-0.00615148,0.103406385,-0.06698962,0.004982699,0.017777778,0.12456747,0.16,0.035432525,0.08421376,0.08421376,-0.17279507,0.01574779,-0.17279507,-0.11374087,0.048227604,-0.0039369473,0.08882737,0.09356401,0.012056901,0.16633603,-0.029773165,-0.035432525,-0.10851211,0.31889275,0.1417301,-0.035432525,0.11909266,-0.2214533,0.055363324,0.07111111,0.07111111,-0.22889657,-0.048227604,0.103406385,0.004982699,-0.10851211,0.00615148,-0.22889657,0.02460592,0.103406385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0.5,1,3.911963037,2,8,112.5291672|23.17083359,8,112.5291672,23.17083359
S5795,0.14769705,-0.27613994,0.029773165,-0.17279507,-0.06698962,0.035432525,-0.041584007,0.2364629,0.0022145328,0.035432525,0.17937717,-0.012056901,-0.01574779,-0.027128028,-0.029773165,-0.17279507,-0.03844675,0.11909266,0.2679585,-0.08882737,0.055363324,-0.13016532,0.017777778,-0.10851211,0.075355634,0.09356401,-0.21413302,0.08421376,0.1417301,-0.055363324,0.07111111,0.048227604,0.09356401,0.16,-0.11909266,0.035432525,0.048227604,-0.022206843,-0.06299116,0.11374087,-0.30142254,-0.09842368,-0.103406385,0.21413302,-0.06698962,0.08421376,0.01574779,-0.25196463,0.153787,-0.13016532,0.09842368,-0.075355634,0.07111111,0.017777778,0.09356401,0.2364629,0.059115727,0.11909266,-0.13588619,0.029773165,-0.075355634,0.13016532,0.16633603,0.06698962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,6,0.6931471806,3,6,-119.6958313|54.8125,6,-119.6958313,54.8125
S3473,-0.035432525,-0.0039369473,0.2069358,0.06299116,-0.048227604,0.09356401,-0.012056901,-0.048227604,-0.03254133,0.07111111,-0.01574779,0.08421376,-0.31889275,0.19291042,-0.10851211,-0.03254133,0.03844675,0.06698962,-0.12456747,-0.10851211,-0.29287198,0.25196463,0.07972319,-0.14769705,-0.2069358,0.13588619,0.03844675,-0.07111111,-0.06698962,0.13016532,0.14769705,0.004982699,0.16,0.03254133,-0.02460592,0.03844675,-0.13588619,0.041584007,-0.09842368,-0.17279507,0.08882737,-0.13016532,-0.013840831,0.31889275,-0.07972319,0.07111111,-0.06698962,-0.041584007,-0.01574779,-0.017777778,0.010396002,-0.16,-0.03254133,0.07972319,0.19291042,-0.103406385,-0.055363324,0.05173395,-0.0039369473,-0.19986159,-0.035432525,-0.27613994,0.103406385,-0.019930797,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,1,3.205385272,3,2,109.5791702|19.42916679,2,109.5791702,19.42916679
S7245,0.11909266,-0.24415225,-0.041584007,-0.09842368,-0.06698962,0.041584007,-0.035432525,0.2069358,0.03844675,0.06698962,0.14769705,-0.010396002,0.03844675,-0.010396002,0.013840831,-0.11374087,-0.02460592,0.06299116,0.30142254,-0.07111111,0.07111111,-0.2069358,0.09842368,-0.08882737,0.11909266,0.13016532,-0.19986159,0.06299116,0.12456747,-0.044844292,0.153787,0.03844675,0.1417301,0.09842368,-0.103406385,0.03844675,-0.02460592,-0.07111111,0.059115727,0.11374087,-0.31889275,-0.11909266,-0.07111111,0.18608227,-0.13588619,0.08421376,-0.01574779,-0.153787,0.09842368,-0.07111111,0.13016532,-0.16633603,-0.01574779,0.09356401,0.17937717,0.19986159,-0.019930797,0.09842368,-0.2069358,-0.03254133,-0.103406385,0.1417301,0.19291042,0.08421376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,5,1.386294361,4,8,-117.3291702|53.80416489,8,-117.3291702,53.80416489
S1195,0.1417301,-0.2069358,0.027128028,0.019930797,0.00615148,-0.07972319,0.041584007,-0.08882737,-0.36472127,0.19986159,0.029773165,0.027128028,-0.30142254,-0.11909266,-0.22889657,-0.11909266,0.19291042,0.03844675,-0.048227604,0.12456747,-0.044844292,0.13016532,-0.10851211,-0.13016532,0.029773165,0.21413302,0.03844675,0.08421376,-0.035432525,0.07111111,0.11374087,0.06698962,-0.13588619,0.06299116,0.13588619,-0.010396002,-0.2069358,-0.03254133,0.022206843,0.08421376,0.09842368,-0.07972319,-0.048227604,0.2214533,0.048227604,0.059115727,0.01574779,0.017777778,0.048227604,-0.048227604,0.013840831,0.029773165,-0.153787,0.13016532,0.16633603,-0.30142254,0.153787,0.03844675,0.03254133,-0.019930797,0.10851211,-0.12456747,-0.09842368,-0.0030142253,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,1,4.29044575,4,8,109.4958344|18.28750038,8,109.4958344,18.28750038
S2024,0.11909266,-0.06299116,-0.048227604,-0.22889657,-0.103406385,-0.19986159,-0.11909266,0.21413302,0.03844675,0.2364629,-0.13016532,0.075355634,0.055363324,0.17937717,-0.044844292,0.25196463,-0.041584007,0.07972319,-0.11374087,0.14769705,-0.12456747,0.06299116,-0.09356401,0.16,-0.12456747,-0.09842368,-0.12456747,0.17279507,0.017777778,-0.1417301,-0.07972319,-0.17279507,0.059115727,-0.027128028,-0.11374087,-0.2364629,0.09356401,-0.008858131,0.012056901,-0.004982699,-0.12456747,0.075355634,0.12456747,0.022206843,0.17279507,0.13588619,-0.21413302,0.19986159,-0.03844675,0.03254133,-0.075355634,-0.11374087,0.017777778,-0.09356401,-0.048227604,-0.035432525,0.035432525,-0.11374087,-0.11374087,0.16633603,0.13016532,-0.17937717,0.103406385,-0.08882737,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,1,4.121732731,5,3,22.61249924|-33.97916794,3,22.61249924,-33.97916794
S2100,0.00615148,-0.103406385,-0.10851211,-0.06698962,0.06299116,-0.03844675,0.059115727,-0.019930797,0.017777778,0.01574779,-0.13016532,0.06299116,-0.103406385,-0.12456747,-0.27613994,0.13016532,0.075355634,-0.029773165,-0.1417301,0.12456747,0.08421376,-0.08421376,-0.0039369473,-0.044844292,-0.03844675,0.01574779,0.008858131,0.010396002,0.055363324,-0.029773165,0.28444445,0.055363324,0.25196463,-0.05173395,-0.027128028,0.06698962,-0.008858131,0.08421376,-0.055363324,0.11909266,-0.29287198,0.1417301,-0.19986159,-0.153787,0.01574779,0.21413302,-0.075355634,-0.19291042,-0.27613994,-0.09356401,0.008858131,-0.03844675,-0.022206843,0.16633603,0.24415225,0.055363324,-0.16,-0.2364629,0.012056901,0.01574779,-0.1417301,0.16633603,-0.09356401,0.06299116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,5,2.397895273,5,2,-113.3458328|48.46250153,2,-113.3458328,48.46250153
S2781,-0.11909266,-0.28444445,0.17279507,0.0022145328,0.027128028,0.19986159,-0.03844675,0.17937717,-0.01574779,-0.06698962,0.0005536332,0.08882737,-0.07972319,0.18608227,0.09842368,-0.044844292,-0.3100961,-0.022206843,-0.17937717,0.017777778,0.004982699,-0.029773165,0.03254133,0.048227604,-0.044844292,0.21413302,0.048227604,-0.055363324,0.1417301,0.0039369473,0.019930797,-0.12456747,0.00153787,-0.075355634,0.02460592,0.17937717,-0.25990003,-0.14769705,0.0002460592,0.08882737,0.022206843,-0.044844292,0.03844675,-0.13588619,-0.05173395,0.059115727,0.12456747,0.17279507,0.027128028,-0.048227604,-0.012056901,0.2214533,-0.153787,-0.18608227,0.14769705,-0.10851211,-0.075355634,0.06698962,-0.24415225,0.041584007,-0.2069358,-0.16633603,-0.08882737,0.103406385,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.5,4,3.872907902,4,3,114.2708359|33.42916489,3,114.2708359,33.42916489
S1951,0.03844675,-0.21413302,0.153787,-0.07972319,-0.035432525,0.11374087,-0.0039369473,0.17937717,-0.19986159,-0.06299116,0.029773165,-0.08882737,-0.11909266,-0.004982699,-0.08421376,-0.16,-0.16633603,0.06299116,-0.08421376,0.19986159,-0.103406385,0.075355634,0.012056901,-0.07111111,0.02460592,0.4035986,-0.0002460592,-0.11909266,0.19986159,0.05173395,0.0009842368,-0.17937717,-0.048227604,-0.017777778,0.16,0.17279507,-0.25990003,-0.16,-0.035432525,-0.11909266,0.010396002,-0.055363324,0.0002460592,-0.03844675,-0.012056901,0.19986159,0.06299116,0.16,0.07111111,-0.09356401,-0.007443291,0.2069358,-0.022206843,-0.06698962,0.08882737,-0.2069358,0.029773165,0.09842368,-0.103406385,0.059115727,-0.06698962,-0.1417301,-0.1417301,-0.01574779,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.5,4,4.048858945,5,4,115.0041656|36.25416565,4,115.0041656,36.25416565
S6718,0.00615148,-0.103406385,-0.10851211,-0.06698962,0.06299116,-0.03844675,0.059115727,-0.019930797,0.017777778,0.01574779,-0.13016532,0.06299116,-0.103406385,-0.12456747,-0.27613994,0.13016532,0.075355634,-0.029773165,-0.1417301,0.12456747,0.08421376,-0.08421376,-0.0039369473,-0.044844292,-0.03844675,0.01574779,0.008858131,0.010396002,0.055363324,-0.029773165,0.28444445,0.055363324,0.25196463,-0.05173395,-0.027128028,0.06698962,-0.008858131,0.08421376,-0.055363324,0.11909266,-0.29287198,0.1417301,-0.19986159,-0.153787,0.01574779,0.21413302,-0.075355634,-0.19291042,-0.27613994,-0.09356401,0.008858131,-0.03844675,-0.022206843,0.16633603,0.24415225,0.055363324,-0.16,-0.2364629,0.012056901,0.01574779,-0.1417301,0.16633603,-0.09356401,0.06299116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,5,1.386294361,6,2,-113.3458328|48.46250153,2,-113.3458328,48.46250153
S4937,0.13016532,-0.17279507,0.22889657,-0.103406385,-0.07111111,-0.13588619,-0.13016532,0.27613994,-0.00615148,0.08421376,0.06299116,0.07972319,0.007443291,-0.07111111,-0.03844675,0.035432525,0.01574779,0.00615148,0.1417301,-0.10851211,0.048227604,-0.16,0.11909266,-0.05173395,0.022206843,0.13588619,-0.19291042,0.010396002,0.18608227,0.012056901,-0.017777778,0.055363324,0.153787,0.103406385,-0.11374087,0.2069358,0.21413302,-0.044844292,-0.16633603,0.11374087,-0.1417301,0.05173395,-0.19986159,0.21413302,-0.08421376,0.041584007,-0.01574779,-0.25990003,0.12456747,-0.24415225,0.16,-0.03844675,0.055363324,0.09356401,-0.055363324,0.13016532,0.01574779,0.03254133,-0.18608227,-0.027128028,-0.12456747,0.103406385,-0.0005536332,0.10851211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,5,2.772526195,7,9,-116.5958328|54.20416641,9,-116.5958328,54.20416641
S5802,0.041584007,-0.25990003,0.02460592,-0.13588619,-0.035432525,-0.06299116,-0.06698962,0.3100961,0.03844675,0.019930797,0.32781237,-0.10851211,-0.013840831,-0.07111111,-0.07111111,-0.013840831,-0.027128028,0.0022145328,0.09842368,-0.08421376,0.1417301,-0.09356401,-0.029773165,-0.1417301,0.13588619,0.17279507,-0.09356401,0.14769705,0.21413302,-0.075355634,0.11374087,0.022206843,0.03254133,0.10851211,-0.055363324,0.06299116,0.041584007,-0.08882737,-0.02460592,-0.0002460592,-0.2214533,-0.19986159,-0.07111111,0.2214533,-0.09842368,0.07972319,0.11374087,-0.24415225,0.11374087,-0.10851211,0.07111111,-0.09356401,-0.0009842368,0.05173395,0.055363324,0.29287198,0.059115727,0.022206843,-0.10851211,0.03254133,-0.13016532,0.12456747,0.13588619,0.06299116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,6,2.564487746,4,7,-119.0958328|56.24583435,7,-119.0958328,56.24583435
